year,state,totVotes,demVotes,demPct,demEV,gopVotes,gopPct,gopEV,VEP,VAP,pctNonCit,prison,probation,parole,felon,turntE,turntA,demPres,demVice,gopPres,gopVice,demPresBorn,demViceBorn,gopPresBorn,gopViceBorn,ageAll,age4,age17,age24,age44,age64,ageOld,ageMed,gsp,pop,white,black,native,asian,pacific,mult
1992,Oregon,1462643,621314,42.5,7,475757,32.5,0,2144867,2241507,0.04,6583,0,0,6583,0.681927131,0.652526626,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Pennsylvania,4959810,2239164,45.1,23,1791841,36.1,0,9010940,9188416,0.017,24974,0,0,24974,0.550420933,0.539789448,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Rhode Island,453477,213299,47,4,131601,29,0,721593,779266,0.06,2775,15585,483,11051,0.628438746,0.581928379,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,South Carolina,1202527,479514,39.9,0,577507,48,8,2610725,2683852,0.012,18643,35587,5325,41762,0.460610367,0.448060102,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,South Dakota,336254,124888,37.1,0,136718,40.7,3,503759,508841,0.007,1487,0,0,1487,0.667489812,0.660823322,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Tennessee,1982638,933521,47.1,11,841300,42.4,0,3726024,3811036,0.011,11849,38614,11819,42975,0.532105537,0.520235967,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Texas,6154018,2281815,37.1,0,2496071,40.6,32,11356487,12747860,0.081,60467,360702,121141,361959,0.541894514,0.482749105,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Utah,743999,183429,24.7,0,322632,43.4,5,1162363,1203861,0.034,0,0,0,0,0.640074572,0.618010717,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Vermont,289701,133592,46.1,3,88122,30.4,0,419810,426860,0.017,0,0,0,0,0.690076463,0.678679192,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Virginia,2558665,1038650,40.6,0,1150517,45,13,4622125,4856799,0.039,21199,23510,11372,44326,0.553568975,0.526821266,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Washington,2288230,993037,43.4,11,731234,32,0,3575852,3827227,0.047,9959,103837,7850,69728,0.639911831,0.597881965,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,West Virginia,683762,331001,48.4,5,241974,35.4,0,1365368,1377282,0.005,1674,5688,988,5506,0.500789531,0.496457516,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Wisconsin,2531114,1041066,41.1,11,930855,36.8,0,3619273,3712414,0.016,8191,40424,5560,33963,0.699343211,0.681797343,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Wyoming,200598,68160,34,0,79347,39.6,3,324253,331170,0.011,1063,3310,404,3122,0.618646551,0.605725156,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Totals,104425014,44909326,43,370,39103882,37.4,168,179655523,190777923,0.06,866945,1648767,491856,2183185,0.581251343,0.547364246,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Alabama,1378476,549506,39.9,0,815576,59.2,9,2901744,2949934,0.006,12610,25301,4701,29962,0.475050866,0.467290455,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Alaska,200116,72584,36.3,0,119251,59.6,3,355023,369260,0.026,2588,2994,498,4583,0.563670523,0.54193793,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Arizona,1171873,454029,38.7,0,702541,60,7,2454254,2609995,0.05,12095,25446,1669,26487,0.477486438,0.448994347,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Arkansas,827738,349237,42.2,0,466578,56.4,6,1689491,1717388,0.006,5519,15931,3840,17325,0.489933359,0.481974953,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,California,9887065,4702233,47.6,0,5054917,51.1,47,17738700,21249801,0.159,76171,0,49364,125535,0.557372581,0.465278004,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Colorado,1372394,621453,45.3,0,728177,53.1,8,2327768,2396786,0.026,5765,0,1743,7508,0.589575078,0.572597637,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Connecticut,1443394,676584,46.9,0,750241,52,8,2379699,2525021,0.045,8005,46086,371,31419,0.606544777,0.571636434,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Delaware,249891,108647,43.5,0,139639,55.9,3,472441,489696,0.017,3197,9576,1093,9078,0.528935888,0.510298226,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Dist. of Col.,192877,159407,82.6,3,27590,14.3,0,453636,502362,0.072,8831,0,3949,12780,0.4251801,0.383940266,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Florida,4302313,1656701,38.5,0,2618885,60.9,21,8777510,9651236,0.078,34732,165475,2562,120032,0.490151877,0.445778447,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Georgia,1809672,714792,39.5,0,1081331,59.8,12,4459739,4631342,0.017,18787,121559,11308,90875,0.4057798,0.390744627,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Hawaii,354461,192364,54.3,4,158625,44.8,0,739890,803568,0.076,2300,0,0,2300,0.479072565,0.441108904,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Idaho,408968,147272,36,0,253881,62.1,4,667345,682522,0.02,1581,0,0,1581,0.612828447,0.599201198,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Illinois,4559120,2215940,48.6,0,2310939,50.7,24,7950848,8410414,0.052,21081,0,0,21081,0.57341305,0.54208033,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Indiana,2168621,860643,39.7,0,1297763,59.8,12,3996319,4045785,0.009,11406,0,0,11406,0.542654628,0.536019833,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Iowa,1225614,670557,54.7,8,545355,44.5,0,2021793,2052326,0.009,3034,13099,1945,11529,0.606201525,0.597182904,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Kansas,993044,422636,42.6,0,554049,55.8,7,1774451,1808604,0.016,5817,0,0,5817,0.559634501,0.549066573,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Kentucky,1322517,580368,43.9,0,734281,55.5,9,2680364,2709782,0.006,7119,7398,3443,14261,0.493409477,0.488052913,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Louisiana,1628202,717460,44.1,0,883702,54.3,10,2941023,3005785,0.014,16242,0,7387,23629,0.553617568,0.541689442,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Maine,555035,243569,43.9,0,307131,55.3,4,888612,901850,0.015,0,0,0,0,0.624608941,0.615440483,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Maryland,1714358,826304,48.2,0,876167,51.1,10,3325582,3535730,0.042,14276,78619,9225,62811,0.515506158,0.484866774,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Massachusetts,2632805,1401415,53.2,13,1194635,45.4,0,4385728,4642061,0.055,0,0,0,0,0.600311966,0.567162948,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Michigan,3669163,1675783,45.7,0,1965486,53.6,20,6608812,6773776,0.02,27612,0,0,27612,0.555192522,0.541671735,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Minnesota,2096790,1109471,52.9,10,962337,45.9,0,3087194,3166668,0.015,2799,56901,1639,32889,0.679189581,0.662143932,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Mississippi,931527,363921,39.1,0,557890,59.9,7,1792847,1815826,0.005,7384,6854,3177,13988,0.519579752,0.51300455,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Missouri,2093713,1001619,47.8,0,1084953,51.8,11,3696905,3769751,0.009,12176,42728,7207,40747,0.566342116,0.555398221,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Montana,365674,168936,46.2,0,190412,52.1,4,568014,573791,0.008,1272,0,0,1272,0.643776386,0.637294764,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Nebraska,661465,259235,39.2,0,397956,60.2,5,1125252,1144305,0.009,2156,11411,447,8309,0.587837213,0.578049558,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Nevada,350067,132738,37.9,0,206040,58.9,4,768131,823940,0.055,4881,7032,2100,10497,0.45573867,0.424869529,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,New Hampshire,451074,163696,36.3,0,281537,62.4,4,800468,817358,0.019,1019,0,0,1019,0.563512845,0.551868337,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,New Jersey,3099553,1320352,42.6,0,1743192,56.2,16,5435008,5904776,0.069,16936,57903,18463,64351,0.570294101,0.524923045,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,New Mexico,521287,244497,46.9,0,270341,51.9,5,1002876,1046754,0.036,2825,5312,1230,6711,0.519792078,0.498003351,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,New York,6485683,3347882,51.6,36,3081871,47.5,0,12300666,13659215,0.094,44560,0,33962,78522,0.527262751,0.474821064,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,North Carolina,2134370,890167,41.7,0,1237258,58,13,4794041,4903045,0.011,17078,67164,6191,56851,0.44521313,0.435315197,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,North Dakota,297261,127739,43,0,166559,56,3,466684,470652,0.007,466,0,0,466,0.636964198,0.631594044,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Ohio,4393699,1939629,44.1,0,2416549,55,23,7869099,7986220,0.011,26462,0,0,26462,0.558348421,0.550160026,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Oklahoma,1171036,483423,41.3,0,678367,57.9,8,2245785,2300258,0.013,10448,23341,1455,23574,0.52143727,0.50908898,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Oregon,1201694,616206,51.3,7,560126,46.6,0,1982355,2055379,0.031,5991,0,3790,9781,0.606195157,0.584658109,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Pennsylvania,4536251,2194944,48.4,0,2300087,50.7,25,8892826,9037056,0.014,17900,0,0,17900,0.5101023,0.501961148,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Rhode Island,404620,225123,55.6,4,177761,43.9,0,721773,771407,0.055,1906,9824,442,7260,0.560591765,0.524522075,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,South Carolina,986009,370554,37.6,0,606443,61.5,8,2453644,2504635,0.008,13888,26260,3626,30644,0.401854955,0.393673729,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,South Dakota,312991,145560,46.5,0,165415,52.8,3,494034,497633,0.005,1020,0,0,1020,0.633541416,0.628959494,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Tennessee,1636250,679794,41.5,0,947233,57.9,11,3551452,3609081,0.007,7732,28282,9529,31402,0.460727049,0.453370262,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Texas,5427410,2352748,43.3,0,3036829,56,29,10833436,11877787,0.066,40437,288906,77827,262717,0.500986944,0.456937812,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Utah,647008,207343,32,0,428442,66.2,5,1043170,1069800,0.025,0,0,0,0,0.62023256,0.604793419,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Vermont,243328,115775,47.6,0,124331,51.1,3,404795,411136,0.015,0,0,0,0,0.601114144,0.591843088,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Virginia,2191609,859799,39.2,0,1309162,59.7,12,4396900,4571637,0.032,14184,17945,6576,29733,0.498444131,0.479392611,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Washington,1865253,933516,50,10,903835,48.5,0,3282173,3465082,0.039,5816,64257,10745,48690,0.568298198,0.538299815,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,West Virginia,653311,341016,52.2,5,310065,47.5,0,1347692,1358249,0.004,1455,4811,807,4668,0.484762839,0.480995016,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Wisconsin,2191608,1126794,51.4,11,1047499,47.8,0,3489742,3558322,0.013,6353,26305,4128,23634,0.628014335,0.615910533,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Wyoming,176551,67113,38,0,106867,60.5,3,315073,320695,0.01,945,2186,333,2371,0.560349506,0.550526201,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1988,Totals,91594809,41809074,45.6,111,48886097,53.4,426,173579281,181955484,0.051,616785,1319935,317223,1593976,0.527682846,0.503391308,Michael Dukakis,Lloyd Bentsen,George Bush,Dan Quayle,Massachusetts,Texas,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1984,Alabama,1441713,551899,38.3,0,872849,60.5,9,2831099,2867180,0.005,10482,16338,2194,20845,0.509241464,0.502833097,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Alaska,207605,62007,29.9,0,138377,66.7,3,343030,354410,0.023,1967,2064,147,3146,0.605209457,0.585776361,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Arizona,1025897,333854,32.5,0,681416,66.4,7,2151391,2263826,0.042,7845,16687,1660,17849,0.476852883,0.453169546,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Arkansas,884406,338646,38.3,0,534774,60.5,6,1668136,1689480,0.005,4482,8238,3463,12064,0.530176197,0.52347823,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,California,9505423,3922519,41.3,0,5467009,57.5,47,16618345,19270739,0.134,43197,0,30645,73842,0.571983732,0.493256797,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Colorado,1295380,454975,35.1,0,821817,63.4,8,2267668,2325829,0.023,3231,0,1709,4940,0.571238823,0.556954101,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Connecticut,1466900,569597,38.8,0,890877,60.7,8,2300533,2431057,0.041,5718,46681,868,29927,0.637634844,0.603400085,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Delaware,254572,101656,39.9,0,152190,59.8,3,442354,455312,0.015,2202,6373,830,6219,0.575493835,0.559115508,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Dist. of Col.,211288,180408,85.4,3,29009,13.7,0,471669,505550,0.058,4521,0,0,4521,0.447958208,0.4179369,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Florida,4180051,1448816,34.7,0,2730350,65.3,21,7976805,8656427,0.068,26914,118318,5661,91734,0.524025722,0.482884104,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Georgia,1776120,706628,39.8,0,1068722,60.2,12,4119852,4243165,0.013,15404,90057,7246,67679,0.431112574,0.418583769,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Hawaii,335846,147154,43.8,0,185050,55.1,4,694187,750909,0.073,1965,0,0,1965,0.483797593,0.447252597,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Idaho,411144,108510,26.4,0,297523,72.4,4,662771,675772,0.017,1253,0,0,1253,0.620340962,0.608406386,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Illinois,4819088,2086499,43.3,0,2707103,56.2,24,7922605,8327065,0.047,17114,0,0,17114,0.608270638,0.578725878,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Indiana,2233069,841481,37.7,0,1377230,61.7,12,3916362,3960870,0.009,9328,0,0,9328,0.57018963,0.563782452,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Iowa,1319805,605620,45.9,0,703088,53.3,8,2057482,2084995,0.008,2836,11924,1662,10460,0.641466122,0.633001518,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Kansas,1021991,333149,32.6,0,677296,66.3,7,1751223,1779487,0.013,4244,0,0,4244,0.583587013,0.574317767,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Kentucky,1369345,539539,39.4,0,821702,60,9,2643027,2672424,0.005,4820,15004,3567,15889,0.518097242,0.512398107,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Louisiana,1706822,651586,38.2,0,1037299,60.8,10,3019930,3072074,0.013,13659,0,0,13659,0.565185948,0.555592736,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Maine,553144,214515,38.8,0,336500,60.8,4,840251,852022,0.014,0,0,0,0,0.658308053,0.649213283,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Maryland,1675873,787935,47,0,879918,52.5,10,3113967,3278321,0.034,13124,64827,7046,52584,0.538179435,0.511198568,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Massachusetts,2559453,1239606,48.4,0,1310936,51.2,13,4273437,4486676,0.048,0,0,0,0,0.59892143,0.570456391,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Michigan,3801658,1529638,40.2,0,2251571,59.2,20,6407156,6550877,0.02,14604,0,0,14604,0.593345628,0.5803281,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Minnesota,2084449,1036364,49.7,10,1032603,49.5,0,2982015,3039490,0.013,2167,31440,1418,19305,0.69900688,0.685789063,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Mississippi,941104,352192,37.4,0,582377,61.9,7,1766654,1787243,0.005,6115,6570,3108,12508,0.532704197,0.526567456,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Missouri,2122783,848583,40,0,1274188,60,11,3617948,3671506,0.008,8770,23574,4366,24923,0.586736736,0.578177729,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Montana,384377,146742,38.2,0,232450,60.5,4,578925,584162,0.007,964,0,0,964,0.663949562,0.657997268,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Nebraska,652090,187866,28.8,0,460054,70.6,5,1135012,1152310,0.009,1665,10763,361,7408,0.57452256,0.565898066,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,Nevada,286667,91655,32,0,188770,65.8,4,656862,697185,0.047,3488,5226,1187,7288,0.436418913,0.411177808,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,New Hampshire,389066,120395,30.9,0,267051,68.6,4,718967,732480,0.018,581,0,0,581,0.541145838,0.531162626,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,New Jersey,3217862,1261323,39.2,0,1933630,60.1,16,5318696,5699440,0.059,10363,44208,12206,44673,0.605009574,0.564592662,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,New Mexico,514370,201769,39.2,0,307101,59.7,5,956246,990632,0.029,2129,3926,1194,5286,0.537905518,0.519234186,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,New York,6806810,3119609,45.8,0,3664763,53.8,36,12232120,13373558,0.081,33109,0,24212,57321,0.556470179,0.508975248,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
1984,North Carolina,2175361,824287,37.9,0,1346481,61.9,13,4512013,4598151,0.009,16371,52600,3892,46563,0.482126492,0.473094729,Walter Mondale,Geraldine Ferraro,Ronald Reagan,George Bush,Minnesota,New York,Illinois,Massachusetts,,,,,,,,,,,,,,,,
